question,sql
How many aircrafts do we have?,SELECT COUNT(*) FROM `Aircraft`
How many aircrafts exist in the database?,SELECT COUNT(*) FROM `Aircraft`
Show name and distance for all aircrafts.,"SELECT `name`, `distance` FROM `Aircraft`"
What are the names and distances for all airplanes?,"SELECT `name`, `distance` FROM `Aircraft`"
Show ids for all aircrafts with more than 1000 distance.,SELECT `aid` FROM `Aircraft` WHERE `distance` > 1000
What are the ids of all aircrafts that can cover a distance of more than 1000?,SELECT `aid` FROM `Aircraft` WHERE `distance` > 1000
How many aircrafts have distance between 1000 and 5000?,SELECT COUNT(*) FROM `Aircraft` WHERE `distance` BETWEEN 1000 AND 5000
What is the count of aircrafts that have a distance between 1000 and 5000?,SELECT COUNT(*) FROM `Aircraft` WHERE `distance` BETWEEN 1000 AND 5000
What is the name and distance for aircraft with id 12?,"SELECT `name`, `distance` FROM `Aircraft` WHERE `aid` = 12"
What is the name and distance for the aircraft that has an id of 12?,"SELECT `name`, `distance` FROM `Aircraft` WHERE `aid` = 12"
"What is the minimum, average, and maximum distance of all aircrafts.","SELECT MIN(`distance`), AVG(`distance`), MAX(`distance`) FROM `Aircraft`"
"Return the minimum, average and maximum distances traveled across all aircrafts.","SELECT MIN(`distance`), AVG(`distance`), MAX(`distance`) FROM `Aircraft`"
Show the id and name of the aircraft with the maximum distance.,"SELECT `aid`, `name` FROM `Aircraft` ORDER BY `distance` DESC LIMIT 1"
What is the id and name of the aircraft that can cover the maximum distance?,"SELECT `aid`, `name` FROM `Aircraft` ORDER BY `distance` DESC LIMIT 1"
Show the name of aircrafts with top three lowest distances.,SELECT `name` FROM `Aircraft` ORDER BY `distance` LIMIT 3
What are the aircrafts with top 3 shortest lengthes? List their names.,SELECT `name` FROM `Aircraft` ORDER BY `distance` LIMIT 3
Show names for all aircrafts with distances more than the average.,SELECT `name` FROM `Aircraft` WHERE `distance` > (SELECT AVG(`distance`) FROM `Aircraft`)
What are the names of all aircrafts that can cover more distances than average?,SELECT `name` FROM `Aircraft` WHERE `distance` > (SELECT AVG(`distance`) FROM `Aircraft`)
How many employees do we have?,SELECT COUNT(*) FROM `Employee`
What is the number of employees?,SELECT COUNT(*) FROM `Employee`
Show name and salary for all employees sorted by salary.,"SELECT `name`, `salary` FROM `Employee` ORDER BY `salary`"
What is the name and salary of all employees in order of salary?,"SELECT `name`, `salary` FROM `Employee` ORDER BY `salary`"
Show ids for all employees with at least 100000 salary.,SELECT `eid` FROM `Employee` WHERE `salary` > 100000
What is the id of every employee who has at least a salary of  100000?,SELECT `eid` FROM `Employee` WHERE `salary` > 100000
How many employees have salary between 100000 and 200000?,SELECT COUNT(*) FROM `Employee` WHERE `salary` BETWEEN 100000 AND 200000
What is the number of employees that have a salary between 100000 and 200000?,SELECT COUNT(*) FROM `Employee` WHERE `salary` BETWEEN 100000 AND 200000
What is the name and salary for employee with id 242518965?,"SELECT `name`, `salary` FROM `Employee` WHERE `eid` = 242518965"
